product_id,key,content
88432,review_count,0
88432,review_rating,0
94454,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
94454,product_condition,Mới
94454,loaisp,Chính hãng
94454,key_selling_points,"<ul><li>Sản phẩm được trang bị 36 đ&egrave;n LED hồng ngoại, cho ph&eacute;p quan s&aacute;t trong điều kiện &aacute;nh s&aacute;ng yếu với tầm xa l&ecirc;n đến 10-15 m&eacute;t.</li><li>Trang bị ống k&iacute;nh với độ ph&acirc;n giải l&ecirc;n đến 1.3 MP cho h&igrave;nh ảnh chất lượng, r&otilde; n&eacute;t</li><li>Với t&iacute;nh năng chống &aacute;nh s&aacute;ng ch&oacute;i HLC, camera hoạt động hiệu quả ngay cả trong m&ocirc;i trường c&oacute; &aacute;nh s&aacute;ng mạnh.</li><li>&Aacute;nh s&aacute;ng tối thiểu của camera chỉ l&agrave; 0.1 Lux/F1.2, gi&uacute;p ghi h&igrave;nh tốt trong điều kiện &aacute;nh s&aacute;ng yếu.</li><li>Hỗ trợ thẻ nhớ tối đa 64GB, lưu trữ dữ liệu li&ecirc;n tục trong thời gian d&agrave;i</li></ul>"
94454,review_count,0
94454,review_rating,0
86125,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
86125,included_accessories,"1 x Camera, 1 x Chân đế, 1 x Sách hướng dẫn sử dụng"
86125,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
86125,product_condition,Mới
86125,loaisp,Chính hãng
86125,key_selling_points,"<ul><li>Độ ph&acirc;n giải 2MP mang đến h&igrave;nh ảnh r&otilde; n&eacute;t, chi tiết cao.</li><li>Quan s&aacute;t ng&agrave;y đ&ecirc;m hiệu quả, r&otilde; n&eacute;t trong điều kiện thiếu s&aacute;ng.</li><li>Tầm nh&igrave;n hồng ngoại l&ecirc;n đến 40 m&eacute;t, bao qu&aacute;t khu vực rộng.</li><li>Thiết kế chắc chắn, hoạt động ổn định trong nhiều điều kiện m&ocirc;i trường.</li></ul>"
86125,review_count,0
86125,review_rating,0
92967,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
92967,included_accessories,"Camera W302, dụng cụ lắp đặt, sách hướng dẫn sử dụng"
92967,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
92967,product_condition,Mới
92967,loaisp,Chính hãng
92967,key_selling_points,"<ul><li>Camera chỉ nặng 0.7 kg, vỏ ngo&agrave;i nhựa cứng bền bỉ, chống nước, bụi bẩn v&agrave; chịu nhiệt tốt từ -20&deg;C đến 60&deg;C.</li><li>Độ ph&acirc;n giải 2 MP cho h&igrave;nh ảnh ch&acirc;n thực, quan s&aacute;t g&oacute;c rộng 170 độ, tầm nh&igrave;n đ&ecirc;m l&ecirc;n đến 20 m.</li><li>Nhận diện chuyển động người v&agrave; vật, hỗ trợ xem cận cảnh v&agrave; to&agrave;n cảnh, cảnh b&aacute;o khi c&oacute; x&acirc;m nhập, v&agrave; đ&agrave;m thoại 2 chiều r&otilde; r&agrave;ng.</li><li>Hỗ trợ thẻ MicroSD tối đa 256 GB v&agrave; lưu trữ đ&aacute;m m&acirc;y miễn ph&iacute; 7 ng&agrave;y hoặc mua g&oacute;i 30 ng&agrave;y.</li></ul>"
92967,review_count,0
92967,review_rating,0
108040,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
108040,included_accessories,"Camera, Sách hướng dẫn sử dụng"
108040,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
108040,product_condition,Mới
108040,loaisp,Chính hãng
108040,key_selling_points,"<ul><li>Được l&agrave;m từ nhựa PC-ABS, camera nhẹ chỉ 65g, dễ d&agrave;ng lắp đặt ở nhiều vị tr&iacute;</li><li>Độ ph&acirc;n giải HD 1080P, cung cấp h&igrave;nh ảnh r&otilde; n&eacute;t với g&oacute;c rộng 100.4 độ, giảm thiểu m&eacute;o h&igrave;nh ảnh</li><li>Trang bị đ&egrave;n hồng ngoại 850nm, hỗ trợ quan s&aacute;t ban đ&ecirc;m l&ecirc;n đến 9m</li><li>Hỗ trợ Wi-Fi băng tần 2.4G, cho ph&eacute;p đồng bộ th&ocirc;ng b&aacute;o với điện thoại th&ocirc;ng minh</li><li>C&oacute; thể sử dụng pin sạc dự ph&ograve;ng, với vi&ecirc;n pin 10,000mAh cho thời gian hoạt động li&ecirc;n tục khoảng 20 giờ.</li></ul>"
108040,review_count,0
108040,review_rating,0
92961,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
92961,included_accessories,"Camera c211, Dụng cụ lắp đặt, Sách hướng dẫn sử dụng"
92961,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
92961,product_condition,Mới
92961,loaisp,Chính hãng
92961,key_selling_points,"<ul><li>Chất lượng h&igrave;nh ảnh HD 2K 3MP: Mang lại h&igrave;nh ảnh sắc n&eacute;t, r&otilde; r&agrave;ng trong mọi điều kiện gi&aacute;m s&aacute;t.</li><li>AI ph&aacute;t hiện con người v&agrave; gi&aacute;m s&aacute;t 360&deg;: Theo d&otilde;i chuyển động th&ocirc;ng minh, bảo vệ an ninh to&agrave;n diện.</li><li>Đ&agrave;m thoại hai chiều: Kết nối dễ d&agrave;ng v&agrave; thuận tiện, giao tiếp trực tiếp qua camera.</li><li>Hỗ trợ Alexa v&agrave; Google Assistant: Điều khiển dễ d&agrave;ng qua giọng n&oacute;i, tăng t&iacute;nh tiện lợi trong sử dụng.</li></ul>"
92961,review_count,0
92961,review_rating,0
74800,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
74800,included_accessories,"Camera, Dụng cụ lắp đặt, Sách hướng dẫn"
74800,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
74800,product_condition,Mới
74800,key_selling_points,"<ul><li>T&iacute;nh năng xoay im lặng gi&uacute;p tr&aacute;nh bị l&agrave;m phiền khi camera tiến h&agrave;nh quay qu&eacute;t</li><li>C&ocirc;ng nghệ ph&aacute;t hiện con người AI hỗ trợ bạn theo d&otilde;i mọi hoạt động ch&iacute;nh x&aacute;c</li><li>Độ ph&acirc;n giải 3MP v&agrave; g&oacute;c quay rộng mang đến chất lượng hiển thị sắc n&eacute;t, chi tiết</li><li>Khả năng đ&agrave;m thoại 2 chiều với &acirc;m thanh to r&otilde; gi&uacute;p dễ d&agrave;ng giao tiếp với nhau</li></ul>"
74800,review_count,0
74800,review_rating,0
68308,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
68308,included_accessories,"DJI Mavic 3 Pro, DJI RC, Pin, Cánh quạt, Bộ sạc, Vỏ bảo vệ, Cáp Type C, Gậy điều khiển, Sách hướng dẫn"
68308,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
68308,product_condition,Mới
68308,loaisp,Chính hãng
68308,review_count,0
68308,review_rating,0
68315,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
68315,included_accessories,"DJI Mavic 3 Pro, DJI RC Pro, Pin, Cánh quạt, Bộ sạc 100W, Vỏ bảo vệ, Cáp nguồn, Cáp Type C, Hub sạc 100W, Gậy điều khiển, Bộ lọc,Túi đeo"
68315,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
68315,product_condition,Mới
68315,loaisp,Chính hãng
68315,key_selling_points,"<ul><li>Cảm biến CMOS 4/3 để tạo nội dung tr&ecirc;n kh&ocirc;ng ở cấp độ chuy&ecirc;n nghiệp,m&agrave;u Hasselblad gi&uacute;p t&aacute;i tạo m&agrave;u sắc ch&iacute;nh x&aacute;c</li><li>Ống k&iacute;nh rộng, tele v&agrave; si&ecirc;u rộng cho c&aacute;c t&igrave;nh huống chụp đa dạng, chuyển đổi liền mạch giữa c&aacute;c ống k&iacute;nh để linh hoạt</li><li>Thời gian bay tới 43 ph&uacute;t để kh&aacute;m ph&aacute; mở rộng, tr&aacute;nh chướng ngại vật ti&ecirc;n tiến cho chuyến bay an to&agrave;n v&agrave; đ&aacute;ng tin cậy</li><li>Truyền video ổn định v&agrave; đ&aacute;ng tin cậy l&ecirc;n tới 15km,nguồn cấp dữ liệu trực tiếp tới 1080p/60fps để theo d&otilde;i thời gian thực</li><li>Truyền ảnh video trực tiếp sang điện thoại th&ocirc;ng minh của bạn, d&ugrave;ng ứng dụng LightCut để chỉnh sửa v&agrave; chia sẻ tức th&igrave;</li></ul>
<div class=""eJOY__extension_root_class"" id=""eJOY__extension_root"" style=""all: unset;""></div>"
68315,review_count,0
68315,review_rating,0
68344,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
68344,included_accessories,"DJI Air 2S, DJI RC-N1, Pin, Cánh quạt, Bộ bảo vệ, Cáp USB C, Sạc, Cáp RC-N1 (USB C, Micro, Lightning), Cần điều khiển"
68344,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
68344,product_condition,Mới
68344,loaisp,Chính hãng
68344,key_selling_points,"<ul><li>Chụp ảnh v&agrave; video tr&ecirc;n kh&ocirc;ng, ấn tượng, mang đến chất lượng h&igrave;nh ảnh sắc n&eacute;t v&agrave; r&otilde; r&agrave;ng</li><li>Quay cảnh quay điện ảnh ở độ ph&acirc;n giải 5.4K, c&ugrave;ng với khả năng quay HDR, Hyperlapse...</li><li>Tạo video ngắn chuy&ecirc;n nghiệp, tự động thực hiện 10 thao t&aacute;c kh&aacute;c nhau để quay đối tượng</li><li>Theo d&otilde;i đối tượng ch&iacute;nh x&aacute;c v&agrave; đ&aacute;ng tin cậy với c&ocirc;ng nghệ ActiveTrack 4.0 được n&acirc;ng cấp</li><li>Tăng cường sự an to&agrave;n khi bay với c&ocirc;ng nghệ ADS-B mới, cảnh b&aacute;o bạn về m&aacute;y bay gần đ&oacute;</li></ul>
<div class=""eJOY__extension_root_class"" id=""eJOY__extension_root"" style=""all: unset;""></div>"
68344,review_count,0
68344,review_rating,0
68637,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
68637,included_accessories,"Aircraft, Cendence Remote, Pin, DJI RC, Pin, Cách quạt, Thẻ nhớ 16GB, Cáp và phụ kiện khác"
68637,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
68637,product_condition,Mới
68637,loaisp,Chính hãng
68637,key_selling_points,"<ul><li>Quay video 5.2K ấn tượng với bộ xử l&yacute; ảnh CineCore 2.0, hỗ trợ RAW CinemaDNG v&agrave; nhiều định dạng</li><li>Hệ thống cảm biến ti&ecirc;n tiến cho tầm nh&igrave;n xa 30m, bảo vệ khi bay với tốc độ 10m/s,cảm biến hồng ngoại</li><li>Theo d&otilde;i chủ thể hiệu quả với Spotlight Pro, đảm bảo thu được h&igrave;nh ảnh ấn tượng ngay cả khi bay solo</li><li>Tạo bản đồ thời gian thực cho ph&eacute;p tự động quay về nơi cất c&aacute;nh, ngay cả khi mất t&iacute;n hiệu, cực tiện lợi</li><li>Sử dụng camera ch&iacute;nh để x&aacute;c định chướng ngại vật ph&iacute;a trước, lập kế hoạch đường đảm bảo an to&agrave;n</li><li>C&ocirc;ng nghệ Lightbridge cho ph&eacute;p truyền video 1080p/720p ổn định với khoảng c&aacute;ch hiệu quả l&ecirc;n đến 7km</li><li>Sử dụng pin k&eacute;p đảm bảo hạ c&aacute;nh an to&agrave;n ngay cả khi một pin gặp vấn đề. Pin cho thời gian bay k&eacute;o d&agrave;i</li></ul>
<div class=""eJOY__extension_root_class"" id=""eJOY__extension_root"" style=""all: unset;""></div>"
68637,review_count,0
68637,review_rating,0
88516,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
88516,included_accessories,Carrying Case × 1<br> Gimbal × 1<br> BG30 Grip × 1<br> USB-C Charging Cable (40 cm) × 1<br> Lens-Fastening Support (Extended) × 1<br> Extended Grip/Tripod (Metal) × 1<br> Quick-Release Plate (Arca-Swiss/Manfrotto) × 1<br> Briefcase Handle × 1<br> Multi-Ca
88516,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
88516,product_condition,Mới
88516,loaisp,Chính hãng
88516,key_selling_points,<ul><li>Hệ thống lấy n&eacute;t LiDAR gi&uacute;p lấy n&eacute;t dễ d&agrave;ng hơn v&agrave; cho ph&eacute;p lấy n&eacute;t tự động tr&ecirc;n ống k&iacute;nh thủ c&ocirc;ng.</li><li>RS 3 Pro chỉ nặng 1.5 kg&nbsp;chịu tải của n&oacute; l&agrave; 4.5 kg để đ&aacute;p ứng nhiều nhu cầu chụp kh&aacute;c nhau.</li><li>Hỗ trợ truyền video v&agrave; &acirc;m thanh 6km/20.000ft với độ trễ cực thấp.</li><li>Kh&oacute;a trục tự động gi&uacute;p gimbal sẵn s&agrave;ng hoạt động hoặc nghỉ ngay lập tức.</li></ul>
88516,review_count,0
88516,review_rating,0
74800,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
74800,included_accessories,"Camera, Dụng cụ lắp đặt, Sách hướng dẫn"
74800,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
74800,product_condition,Mới
74800,key_selling_points,"<ul><li>T&iacute;nh năng xoay im lặng gi&uacute;p tr&aacute;nh bị l&agrave;m phiền khi camera tiến h&agrave;nh quay qu&eacute;t</li><li>C&ocirc;ng nghệ ph&aacute;t hiện con người AI hỗ trợ bạn theo d&otilde;i mọi hoạt động ch&iacute;nh x&aacute;c</li><li>Độ ph&acirc;n giải 3MP v&agrave; g&oacute;c quay rộng mang đến chất lượng hiển thị sắc n&eacute;t, chi tiết</li><li>Khả năng đ&agrave;m thoại 2 chiều với &acirc;m thanh to r&otilde; gi&uacute;p dễ d&agrave;ng giao tiếp với nhau</li></ul>"
74800,review_count,0
74800,review_rating,0
80732,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
80732,included_accessories,"DJI Mini 4 Pro, Bộ điều khiển từ xa DJI RC 2, Pin, Cánh quạt dự phòng (Đôi), Vít x 16, Vặn vít, Cáp PD Type-C to Type-C, Bảo vệ Gimbal, Giá đỡ cánh quạt"
80732,product_condition,Mới
80732,loaisp,Chính hãng
80732,key_selling_points,"<ul><li>Tự động điều chỉnh g&oacute;c quay để giữ chủ thể trong khung h&igrave;nh, cho bạn tạo ra video chuy&ecirc;n nghiệp</li><li>Độ ph&acirc;n giải 4K/60fps HDR ghi lại những h&igrave;nh ảnh sắc n&eacute;t với độ ph&acirc;n giải cao v&agrave; dải m&agrave;u rộng</li><li>M&agrave;n h&igrave;nh s&aacute;ng v&agrave; r&otilde; n&eacute;t, cho ph&eacute;p bạn dễ d&agrave;ng theo d&otilde;i h&igrave;nh ảnh trong điều kiện &aacute;nh s&aacute;ng mạnh</li><li>Thời gian bay 34 hoặc 45 ph&uacute;t gi&uacute;p bạn tiết kiệm thời gian sạc pin v&agrave; tận hưởng trải nghiệm l&acirc;u d&agrave;i</li></ul>"
80732,review_count,0
80732,review_rating,0
94429,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
94429,product_condition,Mới
94429,loaisp,Chính hãng
94429,key_selling_points,"<ul><li>Sở hữu độ ph&acirc;n giải 2.0 Megapixel v&agrave; chuẩn n&eacute;n H.264 đảm bảo chất lượng h&igrave;nh ảnh. </li><li>Với khả năng quay qu&eacute;t 355&deg; ngang v&agrave; 90&deg; dọc, camera gi&uacute;p người d&ugrave;ng dễ d&agrave;ng theo d&otilde;i mọi g&oacute;c nh&igrave;n trong kh&ocirc;ng gian. </li><li>Thiết bị hỗ trợ kết nối kh&ocirc;ng d&acirc;y v&agrave; c&oacute; thể lưu trữ dữ liệu tr&ecirc;n thẻ nhớ tối đa 128GB. </li><li>V2010 được trang bị đ&agrave;m thoại hai chiều v&agrave; ghi &acirc;m &acirc;m thanh b&aacute;o động, mang lại sự tiện lợi cho người d&ugrave;ng. </li><li>Việc c&agrave;i đặt camera rất đơn giản, chỉ cần cắm nguồn v&agrave; kết nối mạng l&agrave; c&oacute; thể sử dụng ngay. </li><li>Sản phẩm c&ograve;n t&iacute;ch hợp c&ocirc;ng nghệ P2P, cho ph&eacute;p truy cập dễ d&agrave;ng qua ứng dụng tr&ecirc;n điện thoại. </li></ul>"
94429,review_count,0
94429,review_rating,0
63964,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
63964,included_accessories,1 x Camera Pan/Tilt an ninh<br>1 x Bộ đổi nguồn<br>1 x Bộ phụ kiện treo tường<br>1 x Hướng dẫn cài đặt nhanh
63964,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
63964,product_condition,Mới
63964,loaisp,Chính hãng
63964,key_selling_points,<ul><li>Ăng-ten chuy&ecirc;n dụng gi&uacute;p tăng hiệu suất Wi-Fi l&ecirc;n 30%</li><li>Chức năng &acirc;m thanh hai chiều full-duplex gi&uacute;p giao tiếp v&agrave; đ&agrave;m thoại dễ d&agrave;ng</li><li>B&aacute;o động &acirc;m thanh v&agrave; &aacute;nh s&aacute;ng chủ động để tăng cường khả năng ph&ograve;ng thủ</li><li>Ph&aacute;t hiện h&igrave;nh dạng con người để bảo vệ an to&agrave;n</li><li>Xoay bao qu&aacute;t 360 độ mọi ng&oacute;c ng&aacute;ch trong nh&agrave; với chế độ Super HD</li><li>Bốn đ&egrave;n hồng ngoại 850 nm t&iacute;ch hợp tạo ra tầm nh&igrave;n ban đ&ecirc;m r&otilde; r&agrave;ng hơn</li></ul>
63964,review_count,0
63964,review_rating,0
68334,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
68334,included_accessories,"DJI Mavic 3 Classic, DJI RC, Pin, Cánh quạt, Cần điều khiển, Bộ sạc, Cáp Type C, Vỏ đựng"
68334,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
68334,product_condition,Mới
68334,loaisp,Chính hãng
68334,key_selling_points,"<ul><li>Camera Hasselblad quay video 5.1K sắc n&eacute;t, chụp ảnh 20MP ấn tượng, khử nhiễu hiệu quả cả trong điều kiện thiếu s&aacute;ng</li><li>Truyền dẫn O3+ c&oacute; khoảng c&aacute;ch 15km, video live view 1080p mượt m&agrave;,cho tầm quan s&aacute;t rộng v&agrave; trải nghiệm bay ổn định</li><li>Bay th&ocirc;ng minh an to&agrave;n với cảm biến đa hướng tr&aacute;nh vật cản, t&iacute;nh năng RTH tự quay về, bay dễ d&agrave;ng với Cruise Control</li><li>Thời lượng bay tới 46 ph&uacute;t gi&uacute;p người d&ugrave;ng thỏa sức s&aacute;ng tạo với thời gian bay ấn tượng, ghi mọi khoảnh khắc đ&aacute;ng nhớ</li><li>Trải nghiệm điện ảnh với t&iacute;nh năng slow-motion 4K/120fps, chế độ Night Mode, nhiều t&iacute;nh năng th&ocirc;ng minh kh&aacute;c ấn tượng</li></ul>
<div class=""eJOY__extension_root_class"" id=""eJOY__extension_root"" style=""all: unset;""></div>"
68334,review_count,0
68334,review_rating,0
68340,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
68340,included_accessories,"DJI Air 3, DJI RC-N2, Pin, Cánh quạt, Bộ bảo vệ, Cáp Type C, Cáp RC DJI RC-N2 (USB C, Lightning), Trung tâm sạc, Túi đeo"
68340,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
68340,product_condition,Mới
68340,loaisp,Chính hãng
68340,key_selling_points,"<ul><li>Hệ thống camera k&eacute;p, bao gồm cả camera g&oacute;c rộng v&agrave; camera tele 3x gi&uacute;p cho những g&oacute;c nh&igrave;n đa dạng</li><li>Thời gian bay k&eacute;o d&agrave;i so với c&aacute;c mẫu trước đ&oacute; tới 46 ph&uacute;t,cho ph&eacute;p c&aacute;c chuyến bay d&agrave;i v&agrave; s&aacute;ng tạo hơn</li><li>Video HDR 4K/60fp gi&uacute;p ghi lại c&aacute;c chi tiết tuyệt đẹp v&agrave; chuyển tiếp &aacute;nh s&aacute;ng tự nhi&ecirc;n,c&oacute; chất lượng cao</li><li>Với cảm biến chướng ngại vật đa hướng,tự tin bay nhờ khả năng ph&aacute;t hiện chướng ngại vật ở mọi hướng</li><li>Khả năng tr&aacute;nh chướng ngại vật n&acirc;ng cao v&agrave; tự động quay lại để c&aacute;c chuyến bay an to&agrave;n v&agrave; đ&aacute;ng tin cậy</li></ul>
<div class=""eJOY__extension_root_class"" id=""eJOY__extension_root"" style=""all: unset;""></div>"
68340,review_count,0
68340,review_rating,0
68635,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
68635,included_accessories,"Aircraft, Remote, Pin, DJI RC, Pin, Cách quạt, Thẻ nhớ 16GB, Cáp và phụ kiện khác"
68635,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
68635,product_condition,Mới
68635,loaisp,Chính hãng
68635,key_selling_points,"<ul><li>Tốc độ tối đa 94 km/h, thời gian bay 27 ph&uacute;t, chống gi&oacute; mạnh, đ&aacute;p ứng mọi nhu cầu bay chuy&ecirc;n nghiệp</li><li>Với cảm biến Micro Four Thirds CMOS, ống k&iacute;nh M4/3, quay video 5.2K 4K mang đến h&igrave;nh ảnh sắc n&eacute;t</li><li>Khoảng c&aacute;ch truyền d&agrave;i, chất lượng trực tiếp cao,độ trễ thấp,đảm bảo kết nối ổn định,h&igrave;nh ảnh mượt m&agrave;</li><li>Hệ thống chống rung 3 trục đảm bảo h&igrave;nh ảnh, video lu&ocirc;n mượt m&agrave;, sắc n&eacute;t, bất chấp điều kiện rung lắc</li><li>Bộ điều khiển từ xa, giao diện trực quan, hỗ trợ nhiều t&iacute;nh năng th&ocirc;ng minh, gi&uacute;p dễ d&agrave;ng khi điều khiển</li></ul>
<div class=""eJOY__extension_root_class"" id=""eJOY__extension_root"" style=""all: unset;""></div>"
68635,review_count,0
68635,review_rating,0
80625,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
80625,included_accessories,"DJI Avatar 2, Kính DJI 3, DJI RC chuyển động 3, Pin bay thông minh DJI Avata 2, Cánh quạt DJI Avata 2 (Đôi) x 4,Vít cánh quạt DJI Avata 2 x 16, Bộ bảo vệ Gimbal DJI Avata 2, DJI Goggles 3 Đệm xốp, DJI Goggles 3 Miếng đệm trán bổ sung, Kính điều chỉnh DJI "
80625,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
80625,product_condition,Mới
80625,loaisp,Chính hãng
80625,key_selling_points,"<ul><li>Ghi lại những khoảnh khắc tuyệt vời với chất lượng h&igrave;nh ảnh 4K/60fps, cho trải nghiệm xem mượt m&agrave;</li><li>Cảm biến h&igrave;nh ảnh 1/1.3 inch gi&uacute;p thu nhận nhiều &aacute;nh s&aacute;ng, cải thiện h&igrave;nh ảnh ở điều kiện thiếu s&aacute;ng</li><li>FOV g&oacute;c cực rộng 155&deg; mang đến tầm nh&igrave;n bao qu&aacute;t hơn, gi&uacute;p bạn ghi lại những cảnh quay ấn tượng</li><li>M&agrave;n h&igrave;nh micro-OLED HD v&agrave; độ trễ video thấp gi&uacute;p bạn phản ứng nhanh, điều khiển flycam ch&iacute;nh x&aacute;c</li></ul>"
80625,review_count,0
80625,review_rating,0
83320,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
83320,included_accessories,"Camera C213, Dụng cụ lắp đặt, Sách hướng dẫn sử dụng"
83320,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
83320,product_condition,Mới
83320,loaisp,Chính hãng
83320,key_selling_points,"<ul><li>Camera an ninh th&ocirc;ng minh trong nh&agrave; với thiết kế hiện đại v&agrave; chức năng ti&ecirc;n tiến.</li><li>Ghi h&igrave;nh HD r&otilde; n&eacute;t, theo d&otilde;i th&uacute; cưng, gi&aacute;m s&aacute;t nh&agrave; cửa, kiểm tra người th&acirc;n.</li><li>Cảm biến chuyển động, cảnh b&aacute;o tức thời, bảo vệ an ninh.</li><li>C&agrave;i đặt dễ d&agrave;ng, kết nối Wi-Fi, ứng dụng trực quan, xem trực tiếp, xem lại video.</li></ul>"
83320,review_count,0
83320,review_rating,0
95769,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
95769,included_accessories,"1 x Camera, 1 x Giá đỡ, 1 x Cáp sạc, 1 x Mẫu dán, 4 x Bu lông nở, 4 x Vít, 1 x Sách hướng dẫn sử dụng"
95769,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
95769,product_condition,Mới
95769,loaisp,Chính hãng
95769,key_selling_points,"<ul><li>H&igrave;nh ảnh r&otilde; n&eacute;t 2.5K, g&oacute;c rộng 136&deg;, tầm nh&igrave;n ban đ&ecirc;m đầy đủ m&agrave;u sắc 10m</li><li>Pin cực lớn 180 ng&agrave;y, chống bụi nước IP67, hoạt động bền bỉ mọi thời tiết</li><li>Chip AI 1.2 TOPS, nhận diện người/xe/động vật/g&oacute;i h&agrave;ng ch&iacute;nh x&aacute;c, lọc b&aacute;o động giả</li><li>Cảnh b&aacute;o bằng &acirc;m thanh-h&igrave;nh ảnh, đ&agrave;m thoại 2 chiều r&otilde; r&agrave;ng, khử tiếng ồn hiệu quả</li><li>Lắp đặt dễ d&agrave;ng, kết nối app, gi&aacute;m s&aacute;t mọi l&uacute;c mọi nơi</li></ul>"
95769,review_count,0
95769,review_rating,0
78139,warranty_information,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. 
78139,product_condition,Mới
78139,loaisp,Chính hãng
78139,key_selling_points,"Chất lượng video tuyệt vời, sắc nét với độ phân giải lên tới 2K 1440p cho các chuyến đi đường<br>
Trang bị hai camera hỗ trợ ghi hình cùng lúc toàn cảnh trước đầu xe và sau xe<br>
Tích hợp cảm biến ảnh Sony Starvis hỗ trợ tối ưu chất lượng ghi hình<br>
Hỗ trợ lái xe an toàn với cảnh báo tốc độ giới hạn và cảnh báo biển giao thông bằng giọng nói<br>
Hỗ trợ kết nối Wifi trên băng tần 5.0 Ghz giúp việc xem lại, trích xuất video nhanh chóng trên các thiết bị thông qua ứng dụng<br>
Tích hợp GPS hỗ trợ ghi hình với thông tin tốc độ và tọa độ<br>
Hỗ trợ thẻ nhớ MicroSD tối đa 128GB"
78139,review_count,0
78139,review_rating,0
114856,warranty_information,"Bảo hành 12 tháng chính hãng tại CellphoneS, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ nhà sản xuất "
114856,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
114856,product_condition,Mới
114856,loaisp,Chính hãng
114856,review_count,0
114856,review_rating,0
117846,warranty_information,1 đổi 1 trong vòng 12 tháng nếu sản phẩm lỗi do nhà sản xuất.
117846,included_accessories,"Camera, Thẻ nhớ, Bộ thu phát Wifi, Sách hướng dẫn sử dụng"
117846,product_state,"Mới, đầy đủ phụ kiện từ nhà sản xuất"
117846,product_condition,Mới
117846,loaisp,Chính hãng
